multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad,imagen,patente_imagen,ratio
1424,M431ZW,2023-11-09,19:01,96.0,80,AV SIEMPRE VIVA,R02,ERROR,12.0,,M431ZM],0.7692
1427,HF3461,1932-01-01,10:00,98.0,40,AV LIBERTADOR,R01,PAGADA,56.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
1428,BP717,2020-10-12,00:00,55.0,40,AV SIEMPRE VIVA,R03,IMPAGA,13.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
1431,81ZFJD,2020-04-28,00:00,120.0,80,AV LIBERTADOR,,ERROR,36.0,,81ZF0,0.7273
1434,NTHGLFT,2022-04-23,19:02,122.0,60,AV LIBERTADOR,R01,PAGADA,59.0,,OCTUAOUNTHGLFTI,0.6364
1437,BB8986,1932-01-01,10:01,102.0,80,AV LIBERTADOR,R03,PAGADA,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
1438,NHZ1002,1932-01-01,14:53,113.0,40,AV LIBERTADOR,R01,APELADA,71.0,,(SN12LO,0.4286
1440,OUTSTDN,2020-04-08,19:02,115.0,60,AV LIBERTADOR,,PAGADA,52.0,,JANVIRGINIAD;<OUTSTDN,0.5
1443,WU341A,2021-07-10,10:01,136.0,60,AV SIEMPRE VIVA,R01,APELADA,73.0,,HF3461,0.5
1449,CT5B876,2020-03-28,08:59,96.0,40,AV SIEMPRE VIVA,R02,PAGADA,54.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
1451,831MDB,1932-01-01,14:53,100.0,80,RUTA 9,,IMPAGA,16.0,,835MDBHOAT,0.625
1452,3646HBH,2022-09-15,08:59,154.0,80,RUTA 9,R02,ERROR,70.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
1453,409,2022-03-20,14:53,65.0,40,AV LIBERTADOR,R03,IMPAGA,23.0,,"201526,409",0.4615
1454,B81JKY,2020-09-18,14:54,110.0,40,AV LIBERTADOR,,IMPAGA,68.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
1458,VNK296GP,2023-12-21,19:03,99.0,60,AV LIBERTADOR,R01,PAGADA,36.0,,[NK226GP,0.75
1460,6611172,2022-11-11,19:03,126.0,80,RUTA 9,R01,ERROR,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
1463,MX60NZA,2022-07-08,14:54,73.0,40,AV SIEMPRE VIVA,R01,ERROR,31.0,,UM96201,0.4286
1465,GLEN1E,2021-10-22,09:00,89.0,40,RUTA 9,R01,ERROR,47.0,,6E1766,0.3333
1466,HF58HXP,1932-01-01,19:03,121.0,80,RUTA 9,,APELADA,37.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
1468,BHRP770,2021-02-09,09:00,95.0,80,AV SIEMPRE VIVA,R02,IMPAGA,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
1475,AI7OVF,2022-02-23,19:04,106.0,60,AV LIBERTADOR,,ERROR,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
1476,HK06YMX,1932-01-01,19:04,125.0,80,AV LIBERTADOR,R01,ERROR,41.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
1477,VTIIAHV,1932-01-01,00:00,102.0,60,AV LIBERTADOR,,IMPAGA,39.0,,BTIAHV,0.7692
1481,PIW4215,1932-01-01,00:00,73.0,60,AV LIBERTADOR,R01,PAGADA,10.0,,CEORCIAPIN42I5,0.4762
1483,MX60NZA,1932-01-01,14:54,148.0,80,AV LIBERTADOR,,IMPAGA,64.0,,UM96201,0.4286
1490,M20CPR,2020-07-01,14:55,93.0,80,RUTA 9,R01,IMPAGA,9.0,,[Q2OCPR,0.6154
1491,UW3932,2021-11-14,09:02,118.0,60,AV SIEMPRE VIVA,R03,IMPAGA,55.0,,UM96201,0.4615
1493,UM96201,2020-02-29,00:00,118.0,40,AV SIEMPRE VIVA,R03,ERROR,76.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
1495,FVIOUHP,2021-07-03,10:02,119.0,60,AV SIEMPRE VIVA,R01,PAGADA,56.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
1499,NHZ1002,2023-05-29,10:02,56.0,40,RUTA 9,R01,APELADA,14.0,,(SN12LO,0.4286
1500,NTHGLFT,2022-03-23,19:05,81.0,60,RUTA 9,R02,APELADA,18.0,,OCTUAOUNTHGLFTI,0.6364
1503,6611172,2022-02-23,14:55,92.0,40,AV LIBERTADOR,,PAGADA,50.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
1504,XIIUME,2020-03-18,09:02,100.0,80,AV LIBERTADOR,R02,ERROR,16.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
1505,990XYK,2023-04-03,10:03,117.0,40,RUTA 9,R01,APELADA,75.0,,UTTTULBURH(UNL990+XWK,0.3704
1510,6NCE831,2023-08-23,00:00,109.0,80,RUTA 9,R03,ERROR,25.0,,'CELILOV6NCE831,0.6364
1513,NTHGLFT,2023-04-17,10:03,114.0,80,RUTA 9,R01,PAGADA,30.0,,OCTUAOUNTHGLFTI,0.6364
1514,GLEN1E,2022-03-09,10:03,137.0,80,RUTA 9,R02,ERROR,53.0,,6E1766,0.3333
1516,MX60NZA,2021-05-20,14:56,99.0,60,AV SIEMPRE VIVA,R02,ERROR,36.0,,UM96201,0.4286
1517,BHRP770,1932-01-01,19:05,101.0,40,RUTA 9,R02,IMPAGA,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
1519,B81JKY,2021-01-03,00:00,94.0,80,AV SIEMPRE VIVA,R02,APELADA,10.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
1521,HAMSTUR,2022-09-12,09:02,94.0,40,AV SIEMPRE VIVA,R03,APELADA,52.0,,JAYYOOMN[HAMSTUR,0.6087
1524,810TCH,2022-05-03,19:06,132.0,60,AV SIEMPRE VIVA,,ERROR,69.0,,81ZF0,0.5455
1525,5777770,2021-07-09,00:00,91.0,80,AV SIEMPRE VIVA,,ERROR,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
1526,TL03GOG,2020-03-08,10:04,133.0,80,AV LIBERTADOR,R02,PAGADA,49.0,,7L03GOG771796O/J505841,0.4138
1528,691XC80,2021-01-06,09:03,105.0,60,AV SIEMPRE VIVA,R01,IMPAGA,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
1530,3646HBH,2023-11-12,09:03,123.0,80,AV LIBERTADOR,,PAGADA,39.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
1531,M20CPR,2020-11-17,00:00,96.0,40,AV SIEMPRE VIVA,R01,APELADA,54.0,,[Q2OCPR,0.6154
1535,HK06YMX,2021-05-07,10:04,128.0,60,RUTA 9,R01,ERROR,65.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
1538,409,2023-10-10,10:04,116.0,60,AV SIEMPRE VIVA,R03,ERROR,53.0,,"201526,409",0.4615
1541,TL03GOG,2020-07-06,19:06,75.0,40,AV SIEMPRE VIVA,R02,PAGADA,33.0,,7L03GOG771796O/J505841,0.4138
1542,5777770,1932-01-01,10:04,88.0,60,AV LIBERTADOR,R02,APELADA,25.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
1547,BX55DOG,1932-01-01,00:00,51.0,40,AV LIBERTADOR,R01,PAGADA,9.0,,8X5SDOG,0.7143
1549,MPX9357,1932-01-01,14:57,74.0,40,AV SIEMPRE VIVA,R01,PAGADA,32.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
1552,41RSTZ,2020-10-28,00:00,98.0,80,AV SIEMPRE VIVA,R02,PAGADA,14.0,,41-RS-TZAETE,0.6667
1554,UW3932,2023-07-08,00:00,87.0,80,AV LIBERTADOR,R03,APELADA,3.0,,UM96201,0.4615
1559,831MDB,2020-06-20,09:03,89.0,40,AV SIEMPRE VIVA,R03,IMPAGA,47.0,,835MDBHOAT,0.625
1561,VNK296GP,1932-01-01,09:04,120.0,40,AV SIEMPRE VIVA,,APELADA,78.0,,[NK226GP,0.75
1562,2999961,2023-02-13,09:04,80.0,40,AV SIEMPRE VIVA,R02,APELADA,38.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
1563,W326AVE,2023-10-27,10:06,153.0,80,RUTA 9,R01,PAGADA,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
1565,OUTSTDN,1932-01-01,09:04,89.0,60,AV LIBERTADOR,R01,PAGADA,26.0,,JANVIRGINIAD;<OUTSTDN,0.5
1566,DI2LOT,2022-01-24,09:04,71.0,40,AV LIBERTADOR,R02,PAGADA,29.0,,(SN12LO,0.4615
1570,VY90540,2023-05-20,14:58,58.0,40,RUTA 9,R01,APELADA,16.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
1571,GOOGLE,1932-01-01,00:00,46.0,40,RUTA 9,,IMPAGA,4.0,,ROIB87GLA,0.4
1572,YLO8WUE,2022-09-15,19:07,119.0,60,AV LIBERTADOR,R01,IMPAGA,56.0,,WUE(LOB>,0.4
1573,VTIIAHV,1932-01-01,09:04,91.0,40,AV LIBERTADOR,R01,APELADA,49.0,,BTIAHV,0.7692
1575,6611172,2020-01-18,09:05,92.0,40,RUTA 9,,IMPAGA,50.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
1578,TL03GOG,1932-01-01,10:07,84.0,60,RUTA 9,R02,IMPAGA,21.0,,7L03GOG771796O/J505841,0.4138
1582,CBMUK,1932-01-01,09:05,87.0,80,AV SIEMPRE VIVA,,APELADA,3.0,,BM-351,0.3636
1588,MX60NZA,2020-02-10,19:07,94.0,40,AV SIEMPRE VIVA,R02,ERROR,52.0,,UM96201,0.4286
1589,691XC80,2020-06-20,00:00,134.0,60,AV SIEMPRE VIVA,R02,PAGADA,71.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
1590,FD1475,2022-08-09,09:06,110.0,40,AV SIEMPRE VIVA,R03,PAGADA,68.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
1595,6611172,1932-01-01,10:07,144.0,80,RUTA 9,R01,APELADA,60.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
1596,M431ZW,1932-01-01,00:00,122.0,80,AV SIEMPRE VIVA,R02,IMPAGA,38.0,,M431ZM],0.7692
1597,GCP332,2023-01-03,00:00,53.0,40,AV LIBERTADOR,,IMPAGA,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
1600,WU08YWC,2022-08-23,19:08,114.0,80,RUTA 9,,APELADA,30.0,,0978CZY,0.4286
1602,409,2023-07-28,00:00,51.0,40,AV SIEMPRE VIVA,R03,ERROR,9.0,,"201526,409",0.4615
1605,UW3932,2021-07-04,00:00,81.0,60,AV SIEMPRE VIVA,R03,IMPAGA,18.0,,UM96201,0.4615
1607,810TCH,1932-01-01,14:59,49.0,40,AV LIBERTADOR,R02,APELADA,7.0,,81ZF0,0.5455
1608,WU08YWC,2023-10-03,00:00,107.0,60,AV SIEMPRE VIVA,R01,ERROR,44.0,,0978CZY,0.4286
1616,41RSTZ,1932-01-01,10:08,120.0,80,AV LIBERTADOR,,PAGADA,36.0,,41-RS-TZAETE,0.6667
1617,990XYK,2022-10-14,19:09,95.0,60,AV LIBERTADOR,,APELADA,32.0,,UTTTULBURH(UNL990+XWK,0.3704
1618,B81JKY,2022-03-28,00:00,105.0,60,AV SIEMPRE VIVA,R01,IMPAGA,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
1622,HF3461,2022-09-12,14:59,45.0,40,RUTA 9,R01,IMPAGA,3.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
1623,810TCH,2021-09-06,19:09,95.0,80,AV LIBERTADOR,R01,ERROR,11.0,,81ZF0,0.5455
1624,5777770,1932-01-01,00:00,106.0,60,AV LIBERTADOR,,APELADA,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
1628,FVIOUHP,2022-08-01,00:00,135.0,60,AV LIBERTADOR,R02,IMPAGA,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
1630,3646HBH,1932-01-01,09:07,112.0,40,AV LIBERTADOR,R03,IMPAGA,70.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
1631,W326AVE,2021-06-23,14:59,90.0,40,AV SIEMPRE VIVA,R02,APELADA,48.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
1632,HF3461,2021-04-09,00:00,57.0,40,AV SIEMPRE VIVA,R01,APELADA,15.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
1634,B81JKY,2022-01-10,10:09,123.0,60,AV SIEMPRE VIVA,R03,PAGADA,60.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
1636,0695DVH,2023-05-03,19:10,151.0,80,RUTA 9,R02,ERROR,67.0,,0634,0.3636
1641,81ZFJD,2023-10-23,15:00,91.0,60,AV LIBERTADOR,R03,ERROR,28.0,,81ZF0,0.7273
1644,WEFLYN,1932-01-01,15:00,109.0,80,AV LIBERTADOR,R03,PAGADA,25.0,,ALIE'CALILOMAWEFLYNI,0.4615
1645,TL03GOG,2023-01-01,10:09,111.0,60,AV LIBERTADOR,R03,APELADA,48.0,,7L03GOG771796O/J505841,0.4138
1647,RFH373,1932-01-01,15:00,86.0,60,RUTA 9,R02,IMPAGA,23.0,,HNS79,0.3636
1650,41RSTZ,2022-05-17,10:10,78.0,60,RUTA 9,R02,PAGADA,15.0,,41-RS-TZAETE,0.6667
1651,VNK296GP,2021-12-29,09:08,89.0,80,RUTA 9,R03,ERROR,5.0,,[NK226GP,0.75
1653,CD05601,2020-11-21,19:10,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,72.0,,PCJ5661,0.5714
1654,HK06YMX,2023-11-01,15:00,160.0,80,RUTA 9,,PAGADA,76.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
1657,6EVY261,1932-01-01,00:00,75.0,60,AV SIEMPRE VIVA,R01,IMPAGA,12.0,,AO{AUIOIMMA6EVY261,0.56
1664,CD05601,1932-01-01,19:11,71.0,40,AV LIBERTADOR,R03,ERROR,29.0,,PCJ5661,0.5714
1665,GOOGLE,2021-04-08,09:08,79.0,60,RUTA 9,R03,PAGADA,16.0,,ROIB87GLA,0.4
1667,W326AVE,2023-02-04,10:10,127.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
1668,FVIOUHP,2022-06-03,10:11,84.0,60,AV LIBERTADOR,R01,IMPAGA,21.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
1673,GN64OTP,2023-03-24,19:11,158.0,80,RUTA 9,,IMPAGA,74.0,,OTPGN64,0.5714
1680,MPX9357,2022-06-01,09:08,151.0,80,AV LIBERTADOR,R03,APELADA,67.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
1683,810TCH,2021-03-23,10:11,116.0,80,AV SIEMPRE VIVA,,APELADA,32.0,,81ZF0,0.5455
1686,FVIOUHP,2022-06-15,19:12,43.0,40,RUTA 9,R01,PAGADA,1.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
1687,589222,2023-08-05,09:09,81.0,60,RUTA 9,,ERROR,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
1692,HAMSTUR,2020-08-01,19:12,116.0,40,AV LIBERTADOR,R03,APELADA,74.0,,JAYYOOMN[HAMSTUR,0.6087
1695,409,2021-04-03,09:09,93.0,60,AV LIBERTADOR,R01,ERROR,30.0,,"201526,409",0.4615
1700,M20CPR,2020-12-18,09:10,97.0,80,AV SIEMPRE VIVA,R01,ERROR,13.0,,[Q2OCPR,0.6154
1701,9999868,2020-01-19,10:12,89.0,60,RUTA 9,R01,APELADA,26.0,,2999961,0.7143
1702,WU08YWC,2022-08-02,19:13,80.0,40,RUTA 9,R02,PAGADA,38.0,,0978CZY,0.4286
1707,6EVY261,2021-07-23,19:13,103.0,80,AV LIBERTADOR,,ERROR,19.0,,AO{AUIOIMMA6EVY261,0.56
1708,990XYK,1932-01-01,09:10,89.0,80,AV SIEMPRE VIVA,,PAGADA,5.0,,UTTTULBURH(UNL990+XWK,0.3704
1709,RFH373,2023-05-07,19:13,123.0,80,AV SIEMPRE VIVA,,ERROR,39.0,,HNS79,0.3636
1711,TL03GOG,1932-01-01,00:00,80.0,40,AV LIBERTADOR,R01,IMPAGA,38.0,,7L03GOG771796O/J505841,0.4138
1713,M20CPR,2020-03-30,09:10,125.0,80,AV LIBERTADOR,,IMPAGA,41.0,,[Q2OCPR,0.6154
1716,BP717,2020-03-08,19:14,94.0,40,AV SIEMPRE VIVA,R03,PAGADA,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
1717,CD05601,2023-02-07,19:14,118.0,40,RUTA 9,R02,IMPAGA,76.0,,PCJ5661,0.5714
1718,409,2023-01-02,19:14,117.0,60,AV SIEMPRE VIVA,,APELADA,54.0,,"201526,409",0.4615
1720,M431ZW,2021-10-26,10:12,86.0,60,AV LIBERTADOR,R01,ERROR,23.0,,M431ZM],0.7692
1724,8B90638,2021-09-14,15:02,104.0,80,AV SIEMPRE VIVA,R02,ERROR,20.0,,0634,0.5455
1726,RFH373,2020-06-13,15:03,110.0,60,AV LIBERTADOR,R02,IMPAGA,47.0,,HNS79,0.3636
1729,HF58HXP,2020-02-14,19:15,97.0,60,RUTA 9,R01,PAGADA,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
1730,RFH373,1932-01-01,09:11,53.0,40,AV LIBERTADOR,,ERROR,11.0,,HNS79,0.3636
1731,B81JKY,2020-06-14,09:11,92.0,40,AV SIEMPRE VIVA,R01,APELADA,50.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
1733,UM96201,2020-03-20,19:15,125.0,80,AV LIBERTADOR,R02,APELADA,41.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
1735,AI7OVF,2020-05-01,00:00,151.0,80,AV SIEMPRE VIVA,R02,ERROR,67.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
1736,BP717,2021-01-23,19:15,65.0,40,AV LIBERTADOR,R03,IMPAGA,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
1737,81ZFJD,2023-10-06,00:00,87.0,40,AV LIBERTADOR,R03,APELADA,45.0,,81ZF0,0.7273
1743,MVU4688,1932-01-01,19:16,72.0,40,AV SIEMPRE VIVA,R03,ERROR,30.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688],0.9333
1746,HF58HXP,2023-10-01,00:00,112.0,40,RUTA 9,R03,PAGADA,70.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
1748,BP717,2023-04-25,10:13,139.0,80,AV SIEMPRE VIVA,R03,IMPAGA,55.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
1749,NHZ1002,2021-07-09,19:16,102.0,40,AV SIEMPRE VIVA,R01,APELADA,60.0,,(SN12LO,0.4286
1751,GE1466,2020-06-06,15:03,146.0,80,AV LIBERTADOR,R02,ERROR,62.0,,6E1766,0.6667
1752,WEFLYN,2023-09-04,15:03,145.0,80,AV LIBERTADOR,R03,ERROR,61.0,,ALIE'CALILOMAWEFLYNI,0.4615
1754,6611172,2023-02-19,10:14,89.0,60,AV SIEMPRE VIVA,R02,APELADA,26.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
1755,T0YDR,1932-01-01,10:14,97.0,80,RUTA 9,,PAGADA,13.0,,QVOIOITBYDROON,0.4211
1760,PIW4215,2021-08-10,10:14,137.0,80,AV SIEMPRE VIVA,R03,ERROR,53.0,,CEORCIAPIN42I5,0.4762
1761,GCP332,2020-08-02,09:12,89.0,40,AV SIEMPRE VIVA,R01,APELADA,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
1762,GE1466,2021-11-04,19:16,87.0,60,AV SIEMPRE VIVA,,IMPAGA,24.0,,6E1766,0.6667
1763,GCP332,2020-06-11,10:15,110.0,40,RUTA 9,R02,ERROR,68.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
1765,BHRP770,2021-04-19,15:04,104.0,80,RUTA 9,,ERROR,20.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
1766,GN64OTP,2022-06-28,15:04,123.0,60,AV LIBERTADOR,R01,PAGADA,60.0,,OTPGN64,0.5714
1767,AWS167,2022-10-30,10:15,128.0,80,AV LIBERTADOR,R02,APELADA,44.0,,AMSW167,0.7692
1770,VTIIAHV,2020-08-04,09:12,143.0,80,RUTA 9,R03,APELADA,59.0,,BTIAHV,0.7692
1771,OUTSTDN,2020-12-22,19:16,67.0,40,AV LIBERTADOR,,PAGADA,25.0,,JANVIRGINIAD;<OUTSTDN,0.5
1777,81ZFJD,1932-01-01,19:17,116.0,60,AV LIBERTADOR,R01,ERROR,53.0,,81ZF0,0.7273
1778,MVU4688,2020-09-07,19:17,84.0,60,AV SIEMPRE VIVA,,IMPAGA,21.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688],0.9333
1779,J1S1,2023-05-21,10:15,112.0,40,AV SIEMPRE VIVA,R01,ERROR,70.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
1780,M20CPR,1932-01-01,10:16,150.0,80,AV LIBERTADOR,R03,APELADA,66.0,,[Q2OCPR,0.6154
1783,9999868,2021-07-27,19:17,91.0,80,AV LIBERTADOR,,PAGADA,7.0,,2999961,0.7143
1788,831MDB,2020-03-22,10:16,105.0,80,AV SIEMPRE VIVA,R03,ERROR,21.0,,835MDBHOAT,0.625
1789,RFH373,2023-09-26,10:17,153.0,80,AV SIEMPRE VIVA,,APELADA,69.0,,HNS79,0.3636
1790,CT5B876,2023-03-24,15:05,59.0,40,AV LIBERTADOR,R03,PAGADA,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
1792,CT5B876,2021-07-09,15:05,132.0,60,AV LIBERTADOR,,IMPAGA,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
1793,GOOGLE,1932-01-01,19:17,129.0,80,AV LIBERTADOR,R02,ERROR,45.0,,ROIB87GLA,0.4
1794,6EVY261,2022-09-27,00:00,65.0,60,RUTA 9,R02,PAGADA,2.0,,AO{AUIOIMMA6EVY261,0.56
1797,9999868,1932-01-01,15:05,101.0,80,AV SIEMPRE VIVA,R02,IMPAGA,17.0,,2999961,0.7143
1798,6EVY261,1932-01-01,09:12,133.0,60,AV LIBERTADOR,,PAGADA,70.0,,AO{AUIOIMMA6EVY261,0.56
1801,AWS167,2022-12-07,15:05,61.0,40,AV SIEMPRE VIVA,R03,ERROR,19.0,,AMSW167,0.7692
1803,GN64OTP,2023-06-05,10:17,49.0,40,RUTA 9,,PAGADA,7.0,,OTPGN64,0.5714
1804,MVU4688,2023-03-21,09:13,97.0,80,AV SIEMPRE VIVA,R01,ERROR,13.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688],0.9333
1805,WEFLYN,2022-07-22,15:06,46.0,40,AV SIEMPRE VIVA,,ERROR,4.0,,ALIE'CALILOMAWEFLYNI,0.4615
1806,FD1475,1932-01-01,15:06,82.0,60,AV SIEMPRE VIVA,R03,IMPAGA,19.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
1810,9999868,2022-06-15,00:00,158.0,80,AV LIBERTADOR,R03,ERROR,74.0,,2999961,0.7143
1812,MX60NZA,2020-08-25,15:06,83.0,60,AV LIBERTADOR,R02,APELADA,20.0,,UM96201,0.4286
1814,GLEN1E,2020-09-02,09:13,118.0,80,AV SIEMPRE VIVA,R01,ERROR,34.0,,6E1766,0.3333
1817,VNK296GP,2021-08-22,00:00,88.0,40,AV SIEMPRE VIVA,R02,APELADA,46.0,,[NK226GP,0.75
1820,MX60NZA,2023-12-29,15:07,134.0,60,RUTA 9,,PAGADA,71.0,,UM96201,0.4286
1821,831MDB,1932-01-01,19:18,95.0,40,AV LIBERTADOR,,IMPAGA,53.0,,835MDBHOAT,0.625
1822,GCP332,1932-01-01,09:13,101.0,80,AV LIBERTADOR,R03,APELADA,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
